DATE,MONTH,Fall,Winter,Spring,Summer,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,willRain,SeattleTwoDaysBeforePrecip,Humidity Diff
2/24/2017,2,0,1,0,0,29,32,68,29.86,26.87,33.83,9.3,0,-7,33,37,26,320,27,0,0,0,320,21,0,0.58,-7
2/25/2017,2,0,1,0,0,16,30,58,30.14,27.08,25,4.8,0,-9.3,35,39,20,300,18,0,0,0,300,13,0,0.1,-10
2/26/2017,2,0,1,0,0,20,34,62,29.82,26.8,28,13.3,0,-5.6,31,38,29,140,29,0,0,0,140,23,0,0,4
2/27/2017,2,0,1,0,0,24,32,76,29.78,26.78,29,7.1,0,-7.9,33,36,27,340,30,0.01,0,0,110,17,1,0.29,14
2/28/2017,2,0,1,0,0,25,34,62,29.98,27.03,32,7.6,0,-6.2,31,42,25,320,35,0.09,0,1.2,320,26,1,0.05,-14
3/1/2017,3,0,0,1,0,24,40,58,30.43,27.38,32,7.3,0,-0.4,25,50,30,280,18,0,0,0,280,14,0,0,-4
3/2/2017,3,0,0,1,0,24,42,52,30.39,27.34,34,10.5,0,1.5,23,52,32,150,24,0,0,0,150,20,0,0.05,-6
3/3/2017,3,0,0,1,0,27,45,53,30.06,27.04,37,6.8,0,4.2,20,57,33,180,30,0.01,0,0,150,17,1,0.02,1
3/4/2017,3,0,0,1,0,36,47,71,29.71,26.74,41,11.8,0,5.9,18,55,39,150,28,0.11,0,0,150,21,1,0.03,18
3/5/2017,3,0,0,1,0,25,39,61,29.58,26.63,33,8.6,0,-2.4,26,46,31,260,27,0.1,0,0,270,21,1,0.43,-10
3/6/2017,3,0,0,1,0,21,35,64,29.97,26.97,29,6.5,0,-6.7,30,38,31,100,22,0.06,0,0.2,110,20,1,0,3
3/7/2017,3,0,0,1,0,32,37,79,30.18,27.15,35,10.8,0,-5,28,43,31,130,24,0.03,0,0,130,20,1,0,15
3/8/2017,3,0,0,1,0,37,49,66,30.15,27.14,43,8.5,0,6.7,16,59,39,110,20,0.03,0,0,110,16,1,0,-13
3/9/2017,3,0,0,1,0,44,52,79,30.15,27.17,47,9.5,0,9.4,13,59,45,140,21,0.08,0,0,110,16,1,0,13
3/10/2017,3,0,0,1,0,39,51,65,30.16,27.18,45,8.4,0,8.1,14,61,41,140,26,0.04,0,0,310,17,1,0,-14
3/11/2017,3,0,0,1,0,33,51,55,30.14,27.14,42,11.5,0,7.8,14,63,39,140,26,0.01,0,0,150,22,1,0,-10
3/12/2017,3,0,0,1,0,31,50,57,30.25,27.24,41,4.6,0,6.6,15,62,37,300,16,0,0,0,330,13,0,0.45,2
3/13/2017,3,0,0,1,0,29,53,44,30.15,27.15,42,4.6,0,9.3,12,67,38,130,14,0,0,0,130,12,0,0.05,-13
3/14/2017,3,0,0,1,0,35,60,44,30.05,27.09,47,10.4,0,16,5,74,45,130,19,0,0,0,130,16,0,0.07,0
3/15/2017,3,0,0,1,0,36,58,50,29.97,27.01,47,10.4,0,13.8,7,70,46,290,33,0.1,0,0,290,24,1,0,6
3/16/2017,3,0,0,1,0,40,54,63,30.1,27.14,47,7,0,9.5,11,61,46,350,20,0.04,0,0,360,15,1,0,13
3/17/2017,3,0,0,1,0,35,60,42,30.04,27.06,47,10.9,0,15.3,5,72,47,140,29,0,0,0,140,22,0,0,-21
3/18/2017,3,0,0,1,0,39,58,52,29.9,26.96,48,8.2,0,13,7,63,52,140,22,0,0,0,120,18,0,0,10
3/19/2017,3,0,0,1,0,47,57,81,30.06,27.09,50,6.1,0,11.8,8,64,49,150,21,0.19,0,0,150,16,1,0,29
3/20/2017,3,0,0,1,0,42,56,61,29.97,27,48,10.2,0,10.6,9,64,48,110,21,0.13,0,0,140,17,1,0,-20
3/21/2017,3,0,0,1,0,42,54,69,29.83,26.88,47,8.5,0,8.4,11,62,45,190,28,0.1,0,0,180,23,1,1.74,8
3/22/2017,3,0,0,1,0,36,52,58,29.87,26.9,44,9.3,0,6.1,13,61,43,300,27,0,0,0,300,22,0,1.21,-11
3/23/2017,3,0,0,1,0,29,46,54,30,27.03,38,11.8,0,-0.1,19,55,37,310,25,0,0,0,320,22,0,0.09,-4
3/24/2017,3,0,0,1,0,35,48,65,30.02,27.03,42,13.7,0,1.7,17,53,43,100,35,0.18,0,0,100,30,1,0,11
3/25/2017,3,0,0,1,0,33,47,63,30.05,27.06,40,5.8,0,0.5,18,57,37,340,24,0,0,0,310,17,0,0.05,-2
3/26/2017,3,0,0,1,0,31,49,55,29.92,26.93,40,11.4,0,2.4,16,58,39,200,36,0.03,0,0,190,30,1,0.08,-8
3/27/2017,3,0,0,1,0,35,48,67,30.02,27.05,41,11.6,0,1.2,17,56,40,330,38,0.11,0,0,330,31,1,0,12
3/28/2017,3,0,0,1,0,31,43,61,30.27,27.26,38,6.7,0,-4,22,54,32,320,29,0,0,0,330,18,0,0,-6
3/29/2017,3,0,0,1,0,37,50,64,30.08,27.08,44,9.4,0,2.8,15,61,39,120,23,0.34,0,0,110,20,1,0,3
3/30/2017,3,0,0,1,0,37,41,86,29.8,26.83,39,19.4,0,-6.4,24,48,33,320,52,1.4,0,0,340,38,1,0,22
3/31/2017,3,0,0,1,0,34,51,54,29.98,27.01,42,19.1,0,3.4,14,61,40,310,37,0,0,0,310,29,0,0,-32
4/1/2017,4,0,0,1,0,32,48,61,30.19,27.11,40,5.6,0,0.3,17,61,35,320,21,0,0,0,320,16,0,0,7
4/2/2017,4,0,0,1,0,30,49,51,30.05,27.04,41,14,0,1.1,16,59,39,320,36,0,0,0,310,30,0,0.03,-10
4/3/2017,4,0,0,1,0,23,41,50,30.04,27.06,34,11.1,0,-7.1,24,51,30,310,30,0,0,0,300,25,0,0.02,-1
4/4/2017,4,0,0,1,0,16,43,37,30.16,27.14,34,7.4,0,-5.2,22,57,28,150,22,0,0,0,140,17,0,0,-13
4/5/2017,4,0,0,1,0,30,58,34,30,27.03,45,11,0,9.6,7,72,43,120,25,0,0,0,120,20,0,0,-3
4/6/2017,4,0,0,1,0,38,59,48,29.76,26.82,49,12,0,10.4,6,66,52,130,33,0.01,0,0,130,24,1,0.01,14
4/7/2017,4,0,0,1,0,36,54,49,29.62,26.71,46,13.5,0,5.2,11,61,47,230,53,0.04,0,0,220,38,1,0.7,1
4/8/2017,4,0,0,1,0,33,42,68,29.79,26.85,39,10.3,0,-6.9,23,49,35,310,43,0.15,0,0.1,290,30,1,0.94,19
4/9/2017,4,0,0,1,0,26,41,56,30.13,27.11,35,5.9,0,-8.1,24,52,29,120,20,0,0,0,120,16,0,0.82,-12
4/10/2017,4,0,0,1,0,24,49,42,30.08,27.09,38,9.9,0,-0.3,16,57,41,310,22,0.01,0,0,310,18,1,0.65,-14
4/11/2017,4,0,0,1,0,29,48,52,29.99,27,39,13.3,0,-1.5,17,57,39,120,36,0.03,0,0,110,24,1,0.01,10
4/12/2017,4,0,0,1,0,36,58,47,29.8,26.85,47,13.3,0,8.3,7,72,43,310,38,0,0,0,300,31,0,0.7,-5
4/13/2017,4,0,0,1,0,39,49,71,29.78,26.85,44,7.6,0,-0.9,16,55,42,280,25,0.08,0,0,280,21,1,1.63,24
4/14/2017,4,0,0,1,0,33,41,78,30.09,27.09,37,7.9,0,-9.1,24,48,33,280,27,0.31,0,0,310,21,1,0.02,7
4/15/2017,4,0,0,1,0,26,44,53,30.2,27.18,37,3.8,0,-6.3,21,57,31,140,13,0,0,0,130,9,0,0,-25
4/16/2017,4,0,0,1,0,31,55,41,29.94,26.96,44,10.8,0,4.5,10,70,40,260,29,0,0,0,250,24,0,0,-12
4/17/2017,4,0,0,1,0,37,55,52,29.91,26.96,46,6.8,0,4.3,10,63,46,250,23,0.09,0,0,300,20,1,0,11
4/18/2017,4,0,0,1,0,42,53,71,29.96,27.01,47,6.9,0,2.1,12,61,44,340,24,0.51,0,0,10,18,1,0.23,19
4/19/2017,4,0,0,1,0,35,52,55,30.1,27.12,44,8.6,0,0.8,13,65,39,160,31,0,0,0,170,24,0,1.63,-16
4/20/2017,4,0,0,1,0,37,49,66,30.13,27.16,43,8.5,0,-2.4,16,56,41,310,35,0.12,0,0,300,26,1,0.5,11
4/21/2017,4,0,0,1,0,32,47,59,30.28,27.26,41,7,0,-4.6,18,59,34,350,26,0,0,0,310,21,0,0.01,-7
4/22/2017,4,0,0,1,0,30,55,38,29.94,26.98,44,15.2,0,3.1,10,70,40,130,45,0,0,0,150,36,0,0.15,-21
4/23/2017,4,0,0,1,0,40,57,57,29.76,26.83,48,6.3,0,4.9,8,65,49,250,31,0.02,0,0,250,22,1,0.06,19
4/24/2017,4,0,0,1,0,41,49,77,29.71,26.77,45,8.4,0,-3.4,16,54,44,280,24,0.29,0,0,280,20,1,0.2,20
4/25/2017,4,0,0,1,0,35,50,58,29.89,26.93,43,10.5,0,-2.7,15,58,41,320,25,0.03,0,0,300,21,1,0.07,-19
4/26/2017,4,0,0,1,0,41,48,79,29.8,26.83,45,7.9,0,-4.9,17,54,42,350,22,0.35,0,0,360,17,1,0,21
4/27/2017,4,0,0,1,0,30,45,60,29.94,26.95,38,13.8,0,-8.2,20,52,38,310,31,0.32,0,0,300,25,1,0.01,-19
4/28/2017,4,0,0,1,0,30,47,55,30.07,27.08,39,16.1,0,-6.5,18,58,35,290,37,0,0,0,310,30,0,0,-5
4/29/2017,4,0,0,1,0,29,48,50,30.2,27.19,40,4.4,0,-5.8,17,61,34,330,15,0,0,0,330,13,0,0.01,-5
4/30/2017,4,0,0,1,0,35,56,46,30.08,27.11,45,7.9,0,1.9,9,66,45,320,23,0,0,0,300,17,0,0.33,-4
5/1/2017,5,0,0,1,0,30,49,48,30.13,27.15,41,9.5,0,-5.4,16,60,38,30,26,0,0,0,30,21,0,0.16,2
5/2/2017,5,0,0,1,0,37,57,52,30.12,27.16,46,8.9,0,2.4,8,66,47,310,27,0,0,0,310,21,0,0.01,4
5/3/2017,5,0,0,1,0,40,59,50,30.17,27.21,50,6,0,4.1,6,74,44,280,17,0,0,0,310,13,0,0.02,-2
5/4/2017,5,0,0,1,0,42,69,40,29.98,27.03,55,10.7,4,13.8,0,85,53,130,23,0,0,0,150,18,0,0.09,-10
5/5/2017,5,0,0,1,0,46,71,45,29.71,26.83,56,15,6,15.5,0,81,60,150,44,0.06,0,0,150,36,1,0.36,5
5/6/2017,5,0,0,1,0,41,54,70,29.75,26.83,46,15.1,0,-1.8,11,63,44,320,35,0.08,0,0,300,30,1,0.04,25
5/7/2017,5,0,0,1,0,34,52,53,29.92,26.96,43,14.5,0,-4.2,13,63,41,320,30,0,0,0,320,24,0,0,-17
5/8/2017,5,0,0,1,0,35,54,51,30.01,27.04,45,5.4,0,-2.5,11,67,40,300,17,0,0,0,300,14,0,0,-2
5/9/2017,5,0,0,1,0,37,59,46,29.9,26.95,48,6.1,0,2.2,6,74,44,290,23,0,0,0,320,17,0,0.75,-5
5/10/2017,5,0,0,1,0,38,65,39,29.85,26.93,51,6.7,0,7.9,0,81,48,130,20,0,0,0,130,16,0,0.13,-7
5/11/2017,5,0,0,1,0,40,71,33,29.79,26.9,54,10.7,6,13.6,0,84,57,220,37,0,0,0,230,26,0,0.7,-6
5/12/2017,5,0,0,1,0,38,54,63,29.86,26.93,45,10.5,0,-3.7,11,67,40,320,35,0.06,0,0,300,30,1,0.03,30
5/13/2017,5,0,0,1,0,33,44,65,29.95,26.95,39,5.8,0,-14,21,56,31,320,29,0.02,0,0,330,23,1,0.37,2
5/14/2017,5,0,0,1,0,31,48,53,29.94,26.95,41,5.7,0,-10.3,17,60,35,310,21,0.01,0,0,320,17,1,0.02,-12
5/15/2017,5,0,0,1,0,29,50,45,29.83,26.87,41,6.5,0,-8.6,15,64,36,320,23,0,0,0,310,18,0,0.65,-8
5/16/2017,5,0,0,1,0,37,46,72,29.7,26.75,42,9.3,0,-12.9,19,53,39,240,36,0.5,0,0,300,26,1,0.39,27
5/17/2017,5,0,0,1,0,34,43,71,29.91,26.93,39,11.5,0,-16.1,22,49,36,320,29,0.01,0,0,310,24,1,0.81,-1
5/18/2017,5,0,0,1,0,39,52,60,30.05,27.08,46,6.7,0,-7.4,13,64,39,300,22,0,0,0,310,17,0,0,-11
5/19/2017,5,0,0,1,0,38,58,49,30.02,27.06,49,6.6,0,-1.7,7,71,45,310,21,0,0,0,310,16,0,0.68,-11
5/20/2017,5,0,0,1,0,41,65,46,29.98,27.04,51,7.8,0,5,0,77,52,340,35,0,0,0,350,28,0,0.34,-3
5/21/2017,5,0,0,1,0,45,62,53,30.12,27.18,53,6.4,0,1.7,3,75,49,290,19,0,0,0,320,15,0,0,7
5/22/2017,5,0,0,1,0,43,68,44,30.1,27.15,54,6.8,3,7.5,0,82,53,320,22,0,0,0,300,16,0,0.01,-9
5/23/2017,5,0,0,1,0,41,72,34,29.94,27.01,55,8.1,7,11.2,0,87,56,120,16,0,0,0,130,13,0,0.2,-10
5/24/2017,5,0,0,1,0,31,63,30,29.65,26.75,49,16.4,0,1.9,2,73,52,340,35,0,0,0,330,28,0,0.02,-4
5/25/2017,5,0,0,1,0,33,56,45,29.71,26.78,45,9.2,0,-5.4,9,67,44,310,23,0,0,0,300,18,0,0.26,15
5/26/2017,5,0,0,1,0,40,61,52,29.87,26.95,50,10.4,0,-0.6,4,73,48,280,28,0,0,0,300,23,0,0.24,7
5/27/2017,5,0,0,1,0,38,64,42,30.1,27.16,51,6,0,2.1,1,78,49,290,15,0,0,0,110,13,0,0.01,-10
5/28/2017,5,0,0,1,0,39,71,35,30.08,27.14,53,5.4,6,8.9,0,85,56,320,14,0,0,0,340,12,0,0.38,-7
5/29/2017,5,0,0,1,0,40,73,33,29.96,27.04,55,5.8,8,10.6,0,89,56,140,19,0,0,0,160,13,0,0.17,-2
5/30/2017,5,0,0,1,0,41,78,29,29.78,26.88,57,8.8,13,15.3,0,93,62,200,45,0,0,0,200,36,0,0.14,-4
5/31/2017,5,0,0,1,0,44,74,39,29.71,26.78,56,9.3,9,11.1,0,88,60,320,28,0,0,0,310,23,0,0.51,10
6/1/2017,6,0,0,0,1,50,63,65,29.84,26.93,56,5.9,0,-0.2,2,70,56,280,29,0.04,0,0,280,24,1,0,26
6/2/2017,6,0,0,0,1,46,66,49,29.97,27.04,55,5.8,1,2.6,0,81,51,350,17,0,0,0,350,12,0,0,-16
6/3/2017,6,0,0,0,1,46,78,36,29.82,26.91,59,9.4,13,14.3,0,94,62,150,26,0,0,0,180,20,0,0.04,-13
6/4/2017,6,0,0,0,1,47,72,47,29.79,26.9,57,10.8,7,8,0,88,56,330,54,0,0,0,310,40,0,0.04,11
6/5/2017,6,0,0,0,1,41,64,48,30.02,27.08,52,6.9,0,-0.2,1,77,50,320,21,0,0,0,310,15,0,0,1
6/6/2017,6,0,0,0,1,42,71,39,29.9,26.98,55,7.4,6,6.5,0,87,54,330,19,0,0,0,330,15,0,0.12,-9
6/7/2017,6,0,0,0,1,48,80,35,29.69,26.8,60,7.5,15,15.3,0,97,62,280,23,0,0,0,300,20,0,0.46,-4
6/8/2017,6,0,0,0,1,44,67,42,29.72,26.84,55,8.5,2,2,0,77,56,290,33,0,0,0,290,26,0,0.26,7
6/9/2017,6,0,0,0,1,41,62,52,29.76,26.83,50,6.3,0,-3.3,3,74,50,290,31,0.01,0,0,280,24,1,0.1,10
6/10/2017,6,0,0,0,1,39,57,57,29.78,26.84,47,6.1,0,-8.5,8,65,49,310,33,0,0,0,300,28,0,0.01,5
6/11/2017,6,0,0,0,1,42,54,71,29.73,26.78,48,9.4,0,-11.8,11,64,43,230,34,0.2,0,0,320,26,1,0,14
6/12/2017,6,0,0,0,1,49,55,83,29.7,26.78,51,5.9,0,-11.1,10,62,48,150,19,0.95,0,0,150,16,1,0.38,12
6/13/2017,6,0,0,0,1,42,59,59,29.93,26.98,50,8.5,0,-7.4,6,69,48,310,25,0.07,0,0,290,21,1,0.02,-24
6/14/2017,6,0,0,0,1,39,61,44,29.98,27.04,51,5.6,0,-5.6,4,73,49,340,18,0,0,0,350,13,0,0.85,-15
6/15/2017,6,0,0,0,1,42,67,41,29.94,27.01,54,5.8,2,0.1,0,78,56,310,16,0,0,0,340,12,0,0.08,-3
6/16/2017,6,0,0,0,1,48,68,51,29.97,27.06,56,8.3,3,0.8,0,75,61,10,25,0,0,0,360,20,0,0.01,10
6/17/2017,6,0,0,0,1,43,66,46,30.04,27.11,54,8,1,-1.5,0,76,55,290,20,0,0,0,300,15,0,0,-5
6/18/2017,6,0,0,0,1,47,70,44,30.05,27.12,57,6.9,5,2.2,0,85,55,310,25,0,0,0,300,20,0,0,-2
6/19/2017,6,0,0,0,1,50,79,38,29.94,27.03,62,7,14,10.9,0,96,61,260,20,0,0,0,260,15,0,0.07,-6
6/20/2017,6,0,0,0,1,55,83,38,29.84,26.96,66,8.6,18,14.6,0,96,70,300,26,0,0,0,310,20,0,0.48,0
6/21/2017,6,0,0,0,1,43,74,35,29.92,27.02,57,13.6,9,5.3,0,86,62,300,30,0,0,0,320,22,0,0.35,-3
6/22/2017,6,0,0,0,1,32,69,26,30.01,27.09,51,13.8,4,-0.1,0,82,56,300,33,0,0,0,300,25,0,0.01,-9
6/23/2017,6,0,0,0,1,33,67,31,30.09,27.15,51,6,2,-2.4,0,83,50,310,19,0,0,0,280,16,0,0,5
6/24/2017,6,0,0,0,1,37,73,31,30.06,27.14,54,5.5,8,3.3,0,89,56,290,20,0,0,0,300,14,0,0.07,0
6/25/2017,6,0,0,0,1,39,78,27,29.96,27.06,58,6.7,13,8,0,97,59,140,18,0,0,0,140,14,0,0.49,-4
6/26/2017,6,0,0,0,1,48,81,34,29.78,26.9,61,9,16,10.7,0,96,65,300,43,0.13,0,0,310,31,1,0.06,7
6/27/2017,6,0,0,0,1,46,75,37,29.77,26.88,59,8.2,10,4.3,0,89,61,300,31,0,0,0,300,24,0,0.05,3
6/28/2017,6,0,0,0,1,37,73,30,29.77,26.88,55,7.7,8,2,0,85,61,290,26,0,0,0,300,21,0,0,-7
6/29/2017,6,0,0,0,1,39,69,33,29.95,27.04,54,8.2,4,-2.3,0,83,54,300,31,0,0,0,310,21,0,0.04,3
6/30/2017,6,0,0,0,1,40,75,30,29.97,27.06,56,7.2,10,3.4,0,90,59,180,22,0,0,0,150,17,0,0,-3
7/1/2017,7,0,0,0,1,44,80,30,29.81,26.93,59,4.7,15,8,0,96,63,150,16,0,0,0,330,12,0,0.14,0
7/2/2017,7,0,0,0,1,47,81,33,29.82,26.94,61,5.8,16,8.7,0,97,65,340,16,0,0,0,350,13,0,0.08,3
7/3/2017,7,0,0,0,1,47,81,33,29.86,26.98,61,7.5,16,8.4,0,96,65,310,22,0,0,0,320,17,0,0.03,0
7/4/2017,7,0,0,0,1,47,83,31,29.85,26.97,62,4.8,18,10.1,0,101,64,320,16,0,0,0,340,13,0,0.13,-2
7/5/2017,7,0,0,0,1,45,84,28,29.89,27.02,61,6.8,19,10.8,0,99,68,320,16,0,0,0,340,14,0,0.11,-3
7/6/2017,7,0,0,0,1,41,85,22,30,27.11,60,6.9,20,11.5,0,101,69,280,19,0,0,0,320,13,0,0.44,-6
7/7/2017,7,0,0,0,1,45,87,24,29.95,27.06,62,7,22,13.2,0,102,71,320,19,0,0,0,340,15,0,0.25,2
7/8/2017,7,0,0,0,1,49,86,28,29.87,26.99,64,6.1,21,11.9,0,104,68,140,24,0,0,0,140,20,0,0.02,4
7/9/2017,7,0,0,0,1,48,87,25,29.79,26.93,64,6.6,22,12.6,0,101,73,250,26,0,0,0,260,21,0,0,-3
7/10/2017,7,0,0,0,1,46,82,29,29.76,26.9,61,7.3,17,7.3,0,95,68,340,19,0,0,0,330,15,0,0,4
7/11/2017,7,0,0,0,1,39,76,26,29.84,26.96,56,9,11,1.1,0,91,61,360,25,0,0,0,340,20,0,0,-3
7/12/2017,7,0,0,0,1,41,79,26,29.86,26.98,59,5.5,14,3.8,0,97,61,320,19,0,0,0,320,14,0,0,0
7/13/2017,7,0,0,0,1,43,86,24,29.85,26.98,61,6.6,21,10.5,0,100,71,10,20,0,0,0,340,14,0,0.47,-2
7/14/2017,7,0,0,0,1,49,85,30,29.92,27.04,63,5.6,20,9.3,0,102,67,120,14,0,0,0,270,13,0,0.16,6
7/15/2017,7,0,0,0,1,48,85,27,29.87,27.01,63,7.7,20,9.1,0,100,69,300,26,0,0,0,300,20,0,0.03,-3
7/16/2017,7,0,0,0,1,40,79,27,29.91,27.03,57,8.8,14,2.9,0,92,66,360,22,0,0,0,340,17,0,0.04,0
7/17/2017,7,0,0,0,1,40,77,29,29.83,26.94,56,7.4,12,0.7,0,93,60,300,22,0,0,0,350,16,0,0.33,2
7/18/2017,7,0,0,0,1,40,78,27,29.83,26.94,57,5.6,13,1.5,0,96,60,360,16,0,0,0,360,12,0,0.15,-2
7/19/2017,7,0,0,0,1,39,80,26,29.85,26.98,58,6.2,15,3.3,0,96,63,350,17,0,0,0,340,14,0,0,-1
7/20/2017,7,0,0,0,1,39,77,26,29.88,27,57,8.1,12,0.2,0,92,61,320,25,0,0,0,340,18,0,0,0
7/21/2017,7,0,0,0,1,42,76,33,29.94,27.04,57,6.8,11,-1,0,94,58,350,24,0,0,0,320,18,0,0,7
7/22/2017,7,0,0,0,1,40,77,29,29.98,27.08,57,6.2,12,-0.1,0,94,60,300,25,0,0,0,300,21,0,0,-4
7/23/2017,7,0,0,0,1,41,81,25,29.85,26.96,59,4.9,16,3.8,0,98,63,280,17,0,0,0,310,13,0,0,-4
7/24/2017,7,0,0,0,1,45,84,27,29.77,26.9,61,7.1,19,6.7,0,98,70,300,31,0,0,0,290,23,0,0,2
7/25/2017,7,0,0,0,1,48,84,31,29.84,26.97,62,6.6,19,6.6,0,95,73,310,20,0,0,0,310,15,0,0,4
7/26/2017,7,0,0,0,1,53,82,38,29.95,27.07,64,8.1,17,4.6,0,93,71,150,21,0.01,0,0,120,17,1,0,7
7/27/2017,7,0,0,0,1,49,80,35,29.94,27.05,62,4.9,15,2.5,0,93,67,310,19,0,0,0,320,14,0,0,-3
7/28/2017,7,0,0,0,1,43,84,26,29.89,27.01,61,6.9,19,6.5,0,99,69,140,29,0,0,0,190,22,0,0,-9
7/29/2017,7,0,0,0,1,45,85,26,29.91,27.03,61,6.6,20,7.5,0,102,68,270,24,0,0,0,280,20,0,0,0
7/30/2017,7,0,0,0,1,47,83,29,29.99,27.11,62,5.2,18,5.5,0,99,67,300,20,0,0,0,300,15,0,0,3
7/31/2017,7,0,0,0,1,45,82,28,30.04,27.14,61,6.6,17,4.5,0,100,64,290,18,0,0,0,310,15,0,0,-1
8/1/2017,8,0,0,0,1,45,82,28,29.97,27.08,61,4.8,17,4.5,0,97,66,300,16,0,0,0,300,13,0,0.01,0
8/2/2017,8,0,0,0,1,45,85,26,29.91,27.03,62,6.3,20,7.6,0,102,67,290,18,0,0,0,310,14,0,0.11,-2
8/3/2017,8,0,0,0,1,41,83,25,29.88,27.01,59,5.6,18,5.6,0,98,68,350,20,0,0,0,320,14,0,0.02,-1
8/4/2017,8,0,0,0,1,40,82,23,29.78,26.9,58,6.9,17,4.7,0,98,65,310,22,0,0,0,350,17,0,0,-2
8/5/2017,8,0,0,0,1,40,77,27,29.78,26.9,57,6.4,12,-0.2,0,93,60,300,21,0,0,0,300,17,0,0,4
8/6/2017,8,0,0,0,1,44,79,31,29.84,26.96,59,5.3,14,1.9,0,91,66,270,19,0,0,0,250,15,0,0,4
8/7/2017,8,0,0,0,1,43,82,27,29.89,27.01,59,6.8,17,5.1,0,92,71,140,20,0,0,0,140,16,0,0,-4
8/8/2017,8,0,0,0,1,45,80,31,29.89,27.01,60,7.4,15,3.2,0,94,66,150,30,0,0,0,150,20,0,0,4
8/9/2017,8,0,0,0,1,48,79,35,29.91,27.03,61,7.1,14,2.4,0,92,65,140,24,0,0,0,150,16,0,0.03,4
8/10/2017,8,0,0,0,1,46,81,30,29.92,27.03,60,8,16,4.5,0,95,66,250,23,0,0,0,250,18,0,0.31,-5
8/11/2017,8,0,0,0,1,45,83,27,29.84,26.95,61,6.8,18,6.7,0,97,68,50,19,0,0,0,50,14,0,0.05,-3
8/12/2017,8,0,0,0,1,45,85,26,29.75,26.89,61,9,20,8.9,0,99,71,310,32,0,0,0,310,25,0,0,-1
8/13/2017,8,0,0,0,1,51,73,50,29.82,26.93,60,7.9,8,-2.9,0,83,62,330,33,0.08,0,0,340,23,1,0,24
8/14/2017,8,0,0,0,1,51,69,58,29.83,26.91,58,4.5,4,-6.7,0,79,58,40,20,0,0,0,340,13,0,0,8
8/15/2017,8,0,0,0,1,40,71,33,29.8,26.9,54,5.9,6,-4.5,0,87,55,130,19,0,0,0,160,15,0,0,-25
8/16/2017,8,0,0,0,1,38,74,29,29.9,27,55,6.5,9,-1.2,0,89,58,310,24,0,0,0,300,16,0,0,-4
8/17/2017,8,0,0,0,1,40,73,32,29.98,27.07,55,6.5,8,-2,0,88,57,280,23,0,0,0,340,16,0,1.05,3
8/18/2017,8,0,0,0,1,35,76,26,29.96,27.05,55,6.2,11,1.2,0,92,59,280,26,0,0,0,320,15,0,0,-6
8/19/2017,8,0,0,0,1,37,73,28,29.91,27.01,54,7.1,8,-1.5,0,87,58,310,29,0,0,0,330,17,0,0.06,2
8/20/2017,8,0,0,0,1,38,70,34,29.94,27.03,54,6,5,-4.2,0,86,54,310,23,0,0,0,300,16,0,0,6
8/21/2017,8,0,0,0,1,40,72,33,30,27.08,55,4.6,7,-2,0,88,56,310,22,0,0,0,310,14,0,0,-1
8/22/2017,8,0,0,0,1,43,78,30,29.96,27.06,58,6,13,4.3,0,93,62,140,15,0,0,0,130,12,0,0,-3
8/23/2017,8,0,0,0,1,46,80,33,29.89,27,60,9.5,15,6.6,0,91,68,50,35,0,0,0,80,26,0,0,3
8/24/2017,8,0,0,0,1,51,79,44,29.82,26.93,61,6.3,14,5.9,0,92,66,250,58,0.14,0,0,240,41,1,0,11
8/25/2017,8,0,0,0,1,51,75,45,29.85,26.97,61,5.5,10,2.2,0,91,59,290,17,0,0,0,340,14,0,0,1
8/26/2017,8,0,0,0,1,44,78,35,30.01,27.11,58,5,13,5.5,0,96,60,340,18,0,0,0,340,15,0,0,-10
8/27/2017,8,0,0,0,1,41,81,25,30,27.1,59,5.3,16,8.8,0,99,62,10,15,0,0,0,160,12,0,0,-10
8/28/2017,8,0,0,0,1,45,82,29,29.9,27.02,60,7.1,17,10.1,0,97,66,60,26,0,0,0,60,20,0,0,4
8/29/2017,8,0,0,0,1,43,84,25,29.85,26.97,60,7.1,19,12.5,0,99,68,140,22,0,0,0,140,15,0,0,-4
8/30/2017,8,0,0,0,1,43,84,24,29.83,26.96,60,10.4,19,12.8,0,98,70,140,39,0,0,0,140,24,0,0,-1
8/31/2017,8,0,0,0,1,45,77,34,29.92,27.04,59,6.5,12,6.1,0,89,65,330,25,0,0,0,320,17,0,0,10
9/1/2017,9,1,0,0,0,41,75,32,30.03,27.12,56,5.6,10,4.4,0,93,56,310,23,0,0,0,300,16,0,0,-2
9/2/2017,9,1,0,0,0,43,82,27,29.98,27.08,59,6.7,17,11.8,0,97,66,150,19,0,0,0,140,15,0,0,-5
9/3/2017,9,1,0,0,0,46,83,30,29.96,27.07,61,5,18,13.1,0,99,66,330,14,0,0,0,310,12,0,0,3
